2022-03-27 11:01:03.888 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:18-Z:16 X = 1195940.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:13.818 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:7 X = 1197220.000000, Y = 0.000000, Z = 5465390.000000CAMERA
2022-03-27 11:01:13.820 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:6 X = 1196900.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:01:13.822 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:6 X = 1197220.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:01:13.824 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:7 X = 1196900.000000, Y = 0.000000, Z = 5465390.000000
2022-03-27 11:01:13.827 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:7 X = 1197220.000000, Y = 0.000000, Z = 5465390.000000CAMERA
2022-03-27 11:01:13.830 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:8 X = 1196900.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:13.833 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:8 X = 1197220.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:14.007 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:6-Z:4 X = 1196900.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:14.009 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:7-Z:4 X = 1197540.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:14.011 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:6-Z:5 X = 1196900.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:01:14.013 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:7 X = 1196900.000000, Y = 0.000000, Z = 5465390.000000
2022-03-27 11:01:14.018 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:7 X = 1197220.000000, Y = 0.000000, Z = 5465390.000000CAMERA
2022-03-27 11:01:14.253 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:6 X = 1197220.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:01:14.256 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:7 X = 1197220.000000, Y = 0.000000, Z = 5465390.000000
2022-03-27 11:01:14.503 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:6-Z:3 X = 1196900.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:01:14.505 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:6-Z:3 X = 1196900.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:01:14.508 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:7-Z:3 X = 1197540.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:01:14.510 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:6-Z:2 X = 1196900.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:01:14.512 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:6-Z:4 X = 1196900.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:14.986 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:6 X = 1197220.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:01:14.988 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:6 X = 1196900.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:01:14.991 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:6 X = 1197220.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:01:14.993 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:7 X = 1196900.000000, Y = 0.000000, Z = 5465390.000000
2022-03-27 11:01:14.995 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:7 X = 1197220.000000, Y = 0.000000, Z = 5465390.000000
2022-03-27 11:01:15.074 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:6 X = 1197220.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:01:15.085 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:7 X = 1197220.000000, Y = 0.000000, Z = 5465390.000000CAMERA
2022-03-27 11:01:15.102 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:8 X = 1196900.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.104 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:8 X = 1197220.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.106 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:9 X = 1196900.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:15.108 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:9 X = 1197220.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:15.110 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:7 X = 1196900.000000, Y = 0.000000, Z = 5465390.000000
2022-03-27 11:01:15.118 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:7 X = 1197220.000000, Y = 0.000000, Z = 5465390.000000CAMERA
2022-03-27 11:01:15.152 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:6-Z:3 X = 1196900.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:01:15.154 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:6-Z:3 X = 1196900.000000, Y = 0.000000, Z = 5465070.000000CAMERA
2022-03-27 11:01:15.156 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:7-Z:3 X = 1197540.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:01:15.158 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:6-Z:2 X = 1196900.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:01:15.160 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:8 X = 1196900.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.162 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:8 X = 1197220.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.239 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:16 X = 1197220.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.242 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:27-Z:16 X = 1197380.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.244 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:17 X = 1197220.000000, Y = 0.000000, Z = 5465870.000000
2022-03-27 11:01:15.246 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:27-Z:17 X = 1197380.000000, Y = 0.000000, Z = 5465870.000000
2022-03-27 11:01:15.321 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:4 X = 1195620.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.323 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:4 X = 1196260.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.326 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:4-Z:5 X = 1195620.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:01:15.328 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:5-Z:5 X = 1196260.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:01:15.330 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:6-Z:5 X = 1196900.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:01:15.351 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:6-Z:3 X = 1196900.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:01:15.368 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:16 X = 1197220.000000, Y = 0.000000, Z = 5465710.000000CAMERA
2022-03-27 11:01:15.440 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:14-Z:8 X = 1197540.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.442 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:15-Z:8 X = 1197860.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.444 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:14-Z:9 X = 1197540.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:15.446 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:15-Z:9 X = 1197860.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:15.449 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:9 X = 1197220.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:15.640 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:24-Z:16 X = 1196900.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.642 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:25-Z:16 X = 1197060.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.645 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:24-Z:17 X = 1196900.000000, Y = 0.000000, Z = 5465870.000000
2022-03-27 11:01:15.647 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:25-Z:17 X = 1197060.000000, Y = 0.000000, Z = 5465870.000000
2022-03-27 11:01:15.651 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:16 X = 1197220.000000, Y = 0.000000, Z = 5465710.000000CAMERA
2022-03-27 11:01:15.654 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:17 X = 1197220.000000, Y = 0.000000, Z = 5465870.000000
2022-03-27 11:01:15.669 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:16 X = 1197220.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:15.685 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:17 X = 1197220.000000, Y = 0.000000, Z = 5465870.000000CAMERA
2022-03-27 11:01:16.586 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:8 X = 1196900.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:16.588 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:9 X = 1196900.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:16.591 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:16 X = 1197220.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:16.602 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:17 X = 1197220.000000, Y = 0.000000, Z = 5465870.000000CAMERA
2022-03-27 11:01:16.619 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:18 X = 4160.000000, Y = 0.000000, Z = 2880.000000
2022-03-27 11:01:16.621 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:27-Z:18 X = 4320.000000, Y = 0.000000, Z = 2880.000000
2022-03-27 11:01:16.623 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:19 X = 4160.000000, Y = 0.000000, Z = 3040.000000
2022-03-27 11:01:16.625 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:27-Z:19 X = 4320.000000, Y = 0.000000, Z = 3040.000000
2022-03-27 11:01:16.627 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:18 X = 1197220.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:16.629 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:27-Z:18 X = 1197380.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:16.632 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:19 X = 1197220.000000, Y = 0.000000, Z = 5466190.000000
2022-03-27 11:01:16.634 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:27-Z:19 X = 1197380.000000, Y = 0.000000, Z = 5466190.000000
2022-03-27 11:01:16.637 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:17 X = 1197220.000000, Y = 0.000000, Z = 5465870.000000CAMERA
2022-03-27 11:01:16.639 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:27-Z:17 X = 1197380.000000, Y = 0.000000, Z = 5465870.000000
2022-03-27 11:01:16.642 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:17 X = 1197220.000000, Y = 0.000000, Z = 5465870.000000
2022-03-27 11:01:16.651 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:18 X = 1197220.000000, Y = 0.000000, Z = 5466030.000000CAMERA
2022-03-27 11:01:16.886 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:10 X = 3840.000000, Y = 0.000000, Z = 3200.000000
2022-03-27 11:01:16.888 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:10 X = 4160.000000, Y = 0.000000, Z = 3200.000000
2022-03-27 11:01:16.890 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:11 X = 3840.000000, Y = 0.000000, Z = 3520.000000
2022-03-27 11:01:16.892 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:11 X = 4160.000000, Y = 0.000000, Z = 3520.000000
2022-03-27 11:01:16.895 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:10 X = 1196900.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:01:16.897 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:10 X = 1197220.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:01:16.900 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:11 X = 1196900.000000, Y = 0.000000, Z = 5466670.000000
2022-03-27 11:01:16.902 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:11 X = 1197220.000000, Y = 0.000000, Z = 5466670.000000
2022-03-27 11:01:16.904 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:9 X = 1196900.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:16.991 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:24-Z:18 X = 3840.000000, Y = 0.000000, Z = 2880.000000
2022-03-27 11:01:16.993 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:25-Z:18 X = 4000.000000, Y = 0.000000, Z = 2880.000000
2022-03-27 11:01:16.996 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:24-Z:19 X = 3840.000000, Y = 0.000000, Z = 3040.000000
2022-03-27 11:01:16.998 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:25-Z:19 X = 4000.000000, Y = 0.000000, Z = 3040.000000
2022-03-27 11:01:17.000 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:24-Z:18 X = 1196900.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:17.002 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:25-Z:18 X = 1197060.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:17.004 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:24-Z:19 X = 1196900.000000, Y = 0.000000, Z = 5466190.000000
2022-03-27 11:01:17.007 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:25-Z:19 X = 1197060.000000, Y = 0.000000, Z = 5466190.000000
2022-03-27 11:01:17.009 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:18 X = 1197220.000000, Y = 0.000000, Z = 5466030.000000CAMERA
2022-03-27 11:01:17.012 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:19 X = 1197220.000000, Y = 0.000000, Z = 5466190.000000
2022-03-27 11:01:17.018 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:8 X = 1197220.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:17.020 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:8 X = 1196900.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:17.022 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:14-Z:8 X = 1197540.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:17.035 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:18 X = 1197220.000000, Y = 0.000000, Z = 5466030.000000CAMERA
2022-03-27 11:01:17.037 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:27-Z:18 X = 1197380.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:17.224 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:7-Z:4 X = 1197540.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:17.226 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:7-Z:3 X = 1197540.000000, Y = 0.000000, Z = 5465070.000000
2022-03-27 11:01:17.228 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:7-Z:5 X = 1197540.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:01:17.230 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:8 X = 1197220.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:17.251 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:1 X = 1196900.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:01:17.253 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:2-Z:1 X = 1195620.000000, Y = 0.000000, Z = 5464430.000000
2022-03-27 11:01:17.256 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:3-X:3-Z:0 X = 1196900.000000, Y = 0.000000, Z = 5463150.000000
2022-03-27 11:01:17.258 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:2-X:7-Z:4 X = 1197540.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:17.891 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:18 X = 1197220.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:17.902 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:19 X = 1197220.000000, Y = 0.000000, Z = 5466190.000000CAMERA
2022-03-27 11:01:18.809 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:9 X = 1196900.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:18.811 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:8 X = 1196900.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:18.813 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:10 X = 1196900.000000, Y = 0.000000, Z = 5466350.000000
2022-03-27 11:01:18.815 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:18 X = 1197220.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:18.818 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:19 X = 1197220.000000, Y = 0.000000, Z = 5466190.000000CAMERA
2022-03-27 11:01:18.870 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:0-X:26-Z:19 X = 1197220.000000, Y = 0.000000, Z = 5466190.000000
2022-03-27 11:01:18.885 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:10 X = 1197220.000000, Y = 0.000000, Z = 5466350.000000CAMERA
2022-03-27 11:01:18.919 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:9 X = 1197220.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:18.922 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:12-Z:9 X = 1196900.000000, Y = 0.000000, Z = 5466030.000000
2022-03-27 11:01:18.924 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:8 X = 1197220.000000, Y = 0.000000, Z = 5465710.000000
2022-03-27 11:01:18.935 DEBUG [16464] [godot::GDN_TheWorld_Globals::debugPrint@129] DEBUG - Debug Mesh - ID: LOD:1-X:13-Z:10 X = 1197220.000000, Y = 0.000000, Z = 5466350.000000CAMERA
